"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"Ndufb2",4.03798403151961e-137,0.697297940234241,0.508,0.341,6.47894537857321e-133,"1"
"C9",5.29435699669222e-137,0.711716474668953,0.353,0.048,8.49479580119267e-133,"1"
"0610005C13Rik",5.98660242413374e-137,0.786834547688334,0.437,0.086,9.60550358952258e-133,"1"
"Tns1",6.19792753012688e-137,-0.875853261249357,0.06,0.465,9.94457472208858e-133,"1"
"Herc1",6.85496264364705e-137,-0.603912144840121,0.045,0.432,1.09987875617317e-132,"1"
"Rhob",9.26604074780621e-137,-1.03044734205205,0.099,0.511,1.48673623798551e-132,"1"
"Cd52",1.06701965124954e-136,-2.06077845960346,0.254,0.432,1.71203303042989e-132,"1"
"Ncoa3",1.06798031168776e-136,-0.652115748664867,0.019,0.379,1.71357441010301e-132,"1"
"Stard8",1.46856331305873e-136,-0.70817173834107,0.007,0.347,2.35630983580272e-132,"1"
"Grpel1",2.12818318676127e-136,0.72037831723731,0.498,0.281,3.41466992315847e-132,"1"
"Mertk",2.31987342944942e-136,-0.742179224295488,0.013,0.362,3.72223691755159e-132,"1"
"Ndufc1",2.50792559998431e-136,0.865379138171784,0.791,0.563,4.02396662517482e-132,"1"
"Pank1",2.58671286759472e-136,0.820821628504048,0.475,0.145,4.15038079605573e-132,"1"
"Neurl3",2.73293888453569e-136,-0.631681545672832,0.006,0.343,4.38500044023752e-132,"1"
"Cyp2c50",2.89592899842253e-136,1.02798982072969,0.468,0.142,4.64651807796895e-132,"1"
"Ndufv3",2.99055675267584e-136,0.664099198817455,0.57,0.467,4.79834830966838e-132,"1"
"Ccdc80",3.36781235581832e-136,-1.45090716921192,0.064,0.456,5.4036549249105e-132,"1"
"Cbfa2t3",3.43675453619814e-136,-0.864378443963959,0.006,0.344,5.51427265332992e-132,"1"
"Tfpi",3.63101965950092e-136,-0.789844720734236,0.013,0.362,5.82597104366923e-132,"1"
"Sash1",3.77076221222611e-136,-0.842728892692568,0.054,0.452,6.05018796951679e-132,"1"
"Eif4g3",7.21866156946259e-136,-0.578533445008907,0.035,0.413,1.15823424882027e-131,"1"
"Cd93",9.01103857708803e-136,-0.925146071950807,0.013,0.362,1.44582113969377e-131,"1"
"Ugt2b36",1.12485657142617e-135,0.878517280484124,0.48,0.123,1.80483236885329e-131,"1"
"Dhcr24",1.55949304154496e-135,0.879635276777498,0.438,0.109,2.50220658515888e-131,"1"
"Nrip1",2.07511899443759e-135,-0.669937432365105,0.032,0.408,3.32952842657511e-131,"1"
"Tgfbr3",2.43454428922152e-135,-0.606985876126532,0.007,0.345,3.90622631205592e-131,"1"
"Gm42418",4.21368553113788e-135,0.769328648578693,1,1,6.76085843471072e-131,"1"
"Ubap2l",4.21774789888879e-135,-0.583929517968531,0.087,0.497,6.76737650376706e-131,"1"
"Cyyr1",4.55469813477306e-135,-0.908834793372201,0.008,0.348,7.30801315724337e-131,"1"
"Tinagl1",4.93634878251805e-135,-1.33335662519422,0.152,0.472,7.92037162155021e-131,"1"
"Mob1a",5.63141997411083e-135,-0.577639865769487,0.034,0.406,9.03561334846083e-131,"1"
"Slc43a3",7.07755102976621e-135,-1.23351124476808,0.139,0.503,1.13559306272599e-130,"1"
"Trim35",7.30504212513037e-135,-0.576048976057194,0.01,0.352,1.17209400897717e-130,"1"
"Slc44a2",8.62936119772007e-135,-0.518528945882239,0.005,0.329,1.38458100417418e-130,"1"
"Atp6ap1",1.08520589299513e-134,-0.59901711527653,0.047,0.434,1.74121285531069e-130,"1"
"Cldn5",1.13850990834961e-134,-1.38661381151057,0.014,0.362,1.82673914794696e-130,"1"
"Tek",1.15872065819047e-134,-0.85257051267234,0.007,0.344,1.85916729606662e-130,"1"
"Slc9a3r2",1.20826202891022e-134,-0.835014926919475,0.031,0.405,1.93865642538644e-130,"1"
"Prpf38b",1.32165193074047e-134,-0.648680519725861,0.051,0.443,2.12059052287308e-130,"1"
"Nrp1",1.6580295306126e-134,-1.59511558965703,0.419,0.574,2.66030838186792e-130,"1"
"Agpat2",1.74610200786586e-134,0.763159978717257,0.461,0.131,2.80162067162078e-130,"1"
"Git2",3.17753595826158e-134,-0.579019705585573,0.016,0.367,5.0983564450307e-130,"1"
"Cyp4b1",3.29415374060659e-134,-1.21912669929902,0.01,0.353,5.28546967680328e-130,"1"
"Myo1c",3.60589476607894e-134,-0.594188344702816,0.019,0.37,5.78565815217365e-130,"1"
"Shisa5",4.44843558621525e-134,-0.994388401099752,0.288,0.675,7.13751489808237e-130,"1"
"Oit3",4.58583229456806e-134,-1.56376839319635,0.042,0.377,7.35796791663446e-130,"1"
"Fos",5.22303482812961e-134,-1.62589478439813,0.482,0.715,8.38035938173397e-130,"1"
"Serpina1e",5.59098450877026e-134,1.49974518632898,0.415,0.118,8.97073464432188e-130,"1"
"Nit2",7.2562498245432e-134,0.766832095071046,0.438,0.134,1.16426528434796e-129,"1"
"F8",8.40771805060237e-134,-1.54119556535738,0.106,0.414,1.34901836121915e-129,"1"
"Bmp2",1.0789750449123e-133,-1.76320567629515,0.349,0.504,1.73121545956178e-129,"1"
"Ndufb6",1.19993774185029e-133,0.625317308273341,0.488,0.342,1.9253001067988e-129,"1"
"Acadvl",1.30643323310595e-133,0.737463524212842,0.474,0.187,2.0961721225185e-129,"1"
"Mrpl12",1.36746970509062e-133,0.707318210648351,0.502,0.282,2.19410514181789e-129,"1"
"Tspan7",1.73198719371667e-133,-1.44392465403798,0.174,0.447,2.7789734523184e-129,"1"
"Eci1",2.12210848105729e-133,0.730498760698795,0.448,0.168,3.40492305785642e-129,"1"
"Apoa5",2.36754096362272e-133,1.17484956034577,0.574,0.219,3.79871947613265e-129,"1"
"Rock2",3.03178606701862e-133,-0.687830827720911,0.059,0.455,4.86450074453137e-129,"1"
"Ndufs6",3.16888722080657e-133,0.756137723676262,0.694,0.51,5.08447954578414e-129,"1"
"Proc",3.83695142781019e-133,0.821648661636977,0.421,0.077,6.15638856592145e-129,"1"
"Tm4sf1",4.1926160789807e-133,-1.26240873992806,0.023,0.382,6.72705249872453e-129,"1"
"Hnrnph1",4.49662705449523e-133,-0.595695489146042,0.064,0.458,7.2148381089376e-129,"1"
"Arrb2",6.81768177718993e-133,-0.613168752568779,0.016,0.362,1.09389704115012e-128,"1"
"Zeb2",6.9219680944467e-133,-1.17779261633072,0.334,0.656,1.11062978075397e-128,"1"
"Gch1",7.75570496934994e-133,0.756009132653058,0.447,0.134,1.2444028623322e-128,"1"
"Wwc2",1.32118360212046e-132,-0.624845919642168,0.02,0.373,2.11983908960228e-128,"1"
"Hmgcl",1.44363923517017e-132,0.702619996292015,0.477,0.218,2.31631915283053e-128,"1"
"Luzp1",1.57521550437349e-132,-0.682762769582865,0.033,0.404,2.52743327676726e-128,"1"
"Stab2",2.54167342010381e-132,-1.64965358293019,0.252,0.452,4.07811500255656e-128,"1"
"Il10rb",4.24114582315899e-132,-0.532636774791398,0.013,0.352,6.80491847325861e-128,"1"
"Rps21",8.80922747007451e-132,-0.911521535823121,0.991,0.987,1.41344054757345e-127,"1"
"Zfp36l2",1.35169360352113e-131,-0.842685024147133,0.175,0.601,2.16879238684966e-127,"1"
"Plxnd1",1.56388120364674e-131,-1.32724857440719,0.079,0.432,2.5092473912512e-127,"1"
"Sod2",1.74582690536345e-131,0.744756744333573,0.542,0.318,2.80117926965566e-127,"1"
"Rasip1",2.33058224910006e-131,-0.90236163250742,0.013,0.353,3.73941921868105e-127,"1"
"Lcat",2.92056161604147e-131,0.74004751565403,0.396,0.076,4.68604111293853e-127,"1"
"Klf3",3.16333721114886e-131,-0.766135185122578,0.099,0.515,5.07557455528834e-127,"1"
"Ash1l",3.83250478606153e-131,-0.6342978058076,0.084,0.49,6.14925392923572e-127,"1"
"Fam167b",4.25094331000805e-131,-1.1919922116475,0.02,0.371,6.82063854090791e-127,"1"
"Fcho2",4.74635343078124e-131,-0.686717377859445,0.051,0.437,7.61552407968851e-127,"1"
"Cers4",7.69297888615667e-131,-0.552509305361555,0.006,0.333,1.23433846228384e-126,"1"
"Tra2b",7.85574803253556e-131,-0.7655539305315,0.196,0.624,1.26045477182033e-126,"1"
"Jmjd1c",8.49944046096704e-131,-0.583142627372982,0.041,0.412,1.36373522196216e-126,"1"
"Smc6",9.70149498713679e-131,-0.654304122157386,0.084,0.49,1.5566048706861e-126,"1"
"Icam2",1.80439431212636e-130,-0.620114776937373,0.004,0.323,2.89515067380674e-126,"1"
"Cavin2",2.02690493775495e-130,-1.47059477670327,0.172,0.445,3.25216897262782e-126,"1"
"Plpp1",2.84728386942199e-130,-1.34893186406097,0.044,0.407,4.56846696848758e-126,"1"
"Gmfg",3.15890104885281e-130,-0.780398321539541,0.062,0.454,5.06845673288433e-126,"1"
"Rnase4",3.31381583641227e-130,0.99916488444565,0.582,0.312,5.31701750952349e-126,"1"
"Serpinb6a",4.47470430719145e-130,-0.94762146734788,0.198,0.599,7.17966306088868e-126,"1"
"Crebbp",9.277881977343e-130,-0.595065618736261,0.063,0.452,1.48863616326468e-125,"1"
"Ethe1",1.05997759047856e-129,0.739788235497753,0.424,0.18,1.70073404392285e-125,"1"
"Cdc42",1.0683642743402e-129,-0.714422326329319,0.762,0.918,1.71419047817886e-125,"1"
"Sbf2",2.19893697724686e-129,-0.624833296860242,0.029,0.389,3.52819437999258e-125,"1"
"Ubl3",2.4047499829069e-129,-0.654088005223473,0.115,0.532,3.85842134757413e-125,"1"
"Tapbp",3.04277211288416e-129,-0.739353104454538,0.164,0.588,4.88212785512263e-125,"1"
"Cyp2d10",4.13310285300033e-129,0.915229847913222,0.456,0.113,6.63156352763902e-125,"1"
"Mprip",4.67864842215443e-129,-0.669194968493072,0.054,0.437,7.50689139334679e-125,"1"
"Adam23",9.44075559345977e-129,-1.28394264980249,0.013,0.348,1.51476923497062e-124,"1"
"Cpd",1.1380324447692e-128,-0.7330023173913,0.023,0.374,1.82597305763219e-124,"1"
"Stab1",1.42830808391122e-128,-1.45459516452464,0.236,0.481,2.29172032063555e-124,"1"
"Mif",3.09690423082612e-128,0.8191530029765,0.581,0.386,4.96898283836051e-124,"1"
"Ddx24",4.26146090095245e-128,-0.636408264602062,0.125,0.543,6.83751401557821e-124,"1"
"Top2b",5.43535147917986e-128,-0.601193339398829,0.059,0.444,8.72102144834408e-124,"1"
"Akr1c20",5.67300098429099e-128,0.712807812855514,0.364,0.055,9.1023300792949e-124,"1"
"Lhfpl2",5.74671592464021e-128,-0.716330889657827,0.004,0.32,9.22060570108522e-124,"1"
"Mup20",5.97001809587177e-128,1.0467855418225,0.341,0.042,9.57889403482625e-124,"1"
"Myct1",7.29320486696052e-128,-0.753535855752554,0.006,0.325,1.17019472090382e-123,"1"
"Asgr2",7.88100270448196e-128,0.647861408460605,0.359,0.051,1.26450688393413e-123,"1"
"Gcat",8.30675127898356e-128,0.682698489072283,0.37,0.065,1.33281824271291e-123,"1"
"Tmod3",1.09239729919349e-127,-0.569805328512939,0.048,0.42,1.75275146655595e-123,"1"
"Lrrc8c",1.14069839207208e-127,-0.553433003718049,0.005,0.319,1.83025057007965e-123,"1"
"Gsk3b",2.19010167354479e-127,-0.63842938145257,0.104,0.513,3.51401813520261e-123,"1"
"Fmo5",3.56831973994095e-127,0.822598184003797,0.552,0.168,5.72536902273526e-123,"1"
"Arap3",4.59863752126725e-127,-0.667035409224533,0.009,0.335,7.3785139028733e-123,"1"
"Tacc1",5.22148423384517e-127,-0.846114990345376,0.201,0.605,8.37787145320457e-123,"1"
"Sdhd",7.22900948211018e-127,0.691269785153219,0.475,0.257,1.15989457140458e-122,"1"
"Ctdsp2",8.93483007076095e-127,-0.59829197785382,0.047,0.418,1.43359348485359e-122,"1"
"Tpbgl",1.00512357208984e-126,-0.960492522540813,0.011,0.341,1.61272077141814e-122,"1"
"Fetub",1.33934597421532e-126,0.787272889093627,0.393,0.077,2.14898061562848e-122,"1"
"Wipf1",1.41445983273411e-126,-0.512098103872993,0.006,0.323,2.26950080162188e-122,"1"
"Arhgef15",1.76855031569381e-126,-0.759301990090669,0.006,0.325,2.83763898153071e-122,"1"
"Lgmn",1.78144183947878e-126,-1.47624886656511,0.422,0.668,2.8583234314437e-122,"1"
"Tanc1",1.94374633245789e-126,-0.642185098536691,0.019,0.36,3.11874099042869e-122,"1"
"Itgb1",2.50117848912519e-126,-0.926772015255245,0.444,0.734,4.01314088580137e-122,"1"
"Irf1",3.55888755094303e-126,-0.626900909965479,0.018,0.357,5.71023507548809e-122,"1"
"Arrb1",3.60156860329558e-126,-0.564733347611958,0.007,0.326,5.77871682398775e-122,"1"
"Cmtm3",4.00086058763284e-126,-0.518719195317759,0.005,0.319,6.41938081285689e-122,"1"
"Pxdn",4.21308765109809e-126,-0.575750270475125,0.007,0.326,6.75989913618688e-122,"1"
"Cox5a",4.97723595258958e-126,0.793227924703283,0.946,0.727,7.98597508592999e-122,"1"
"Clpx",7.93632260184481e-126,0.744664905720993,0.461,0.193,1.273382961466e-121,"1"
"Serpinh1",8.7729431119903e-126,-0.985121510602311,0.01,0.336,1.40761872231884e-121,"1"
"Abcd3",1.13301042404929e-125,0.763827681595638,0.493,0.212,1.81791522538709e-121,"1"
"Arpc1b",2.22765710803648e-125,-0.926602759278872,0.528,0.81,3.57427582984454e-121,"1"
"Igfbp2",2.31712989801467e-125,0.925478654487659,0.478,0.141,3.71783492136454e-121,"1"
"Cfl1",2.88775699192678e-125,-0.802176716803944,0.794,0.912,4.63340609354651e-121,"1"
"Cbl",3.00623381422245e-125,-0.520616807419179,0.02,0.357,4.82350215491992e-121,"1"
"Ushbp1",3.2042690177578e-125,-0.710841713103378,0.009,0.33,5.14124963899238e-121,"1"
"Rarres2",3.93486204309971e-125,0.837956605200214,0.656,0.232,6.31348614815348e-121,"1"
"Atp2b4",6.23200106972393e-125,-0.678279020304777,0.009,0.331,9.99924571637204e-121,"1"
"Arhgap23",6.43117926236372e-125,-0.846448071957525,0.023,0.367,1.03188271264626e-120,"1"
"Hexa",8.31947345424887e-125,-0.739865840108612,0.079,0.472,1.33485951573423e-120,"1"
"Lpar6",9.7875840629685e-125,-0.676747577226855,0.019,0.356,1.5704178629033e-120,"1"
"2810474O19Rik",1.02777467852583e-124,-0.697859723353126,0.033,0.39,1.64906447169469e-120,"1"
"Pygl",1.09264987605452e-124,0.829437097043314,0.52,0.181,1.75315672612949e-120,"1"
"Col4a1",1.17995494751871e-124,-1.27791633610826,0.257,0.537,1.89323771329377e-120,"1"
"Rcsd1",1.19159716281952e-124,-0.510850326120637,0.004,0.314,1.91191764774393e-120,"1"
"Lnpep",1.26297904003723e-124,-0.540888449866788,0.03,0.382,2.02644986973973e-120,"1"
"Hsd17b2",1.26623208627145e-124,0.671703269231606,0.361,0.055,2.03166938242253e-120,"1"
"Etnk2",1.72241521479214e-124,0.328380074641248,0.39,0.07,2.76361521213399e-120,"1"
"Fdps",1.99473830696231e-124,0.854176701029582,0.425,0.119,3.20055761352103e-120,"1"
"Thrsp",2.07449177281087e-124,0.887706579655015,0.495,0.13,3.32852204947504e-120,"1"
"Gatm",2.36360790120796e-124,-1.32919278731167,0.105,0.457,3.79240887748817e-120,"1"
"Sdcbp",2.44642388396746e-124,-0.799906009546121,0.187,0.598,3.92528712182579e-120,"1"
"Ski",2.48993423120677e-124,-0.512691997686566,0.024,0.362,3.99509947397127e-120,"1"
"Scarb2",2.86037555799345e-124,-0.751777124413704,0.101,0.505,4.5894725828005e-120,"1"
"Park7",4.4030114393891e-124,0.731285086072447,0.736,0.559,7.0646318544998e-120,"1"
"Hint2",4.41923881469063e-124,0.67884661374614,0.486,0.284,7.09066867817112e-120,"1"
"Plekhg1",5.01430486778607e-124,-0.664289296357859,0.004,0.312,8.04545216036275e-120,"1"
"Socs3",7.31113798735123e-124,-0.935719364427323,0.027,0.374,1.1730720900705e-119,"1"
"H3f3b",9.73149464937729e-124,-0.805275768163549,0.911,0.982,1.56141831649259e-119,"1"
"Cd81",1.20445383843187e-123,-0.771127373779701,0.743,0.787,1.93254618376394e-119,"1"
"Lrrc32",1.24859749108814e-123,-0.59220188142288,0.01,0.329,2.00337467445091e-119,"1"
"Vasp",1.33509804341564e-123,-0.593189077219229,0.034,0.388,2.1421648106604e-119,"1"
"Sh3bgrl3",2.48618594327482e-123,-1.24733207597551,0.404,0.72,3.98908534598445e-119,"1"
"Tshz2",2.60677470311547e-123,-0.808046092099845,0.036,0.393,4.18257001114878e-119,"1"
"Tuba1a",4.31527165334838e-123,-0.627997454112648,0.02,0.353,6.92385336779748e-119,"1"
"Frmd4a",5.11355415772299e-123,-0.505205895868713,0.005,0.312,8.20469764606654e-119,"1"
"Csrp1",5.36095731068302e-123,-0.657158149236216,0.025,0.368,8.6016560049909e-119,"1"
"Ces1g",6.15021105318101e-123,0.686013037634802,0.343,0.049,9.86801363482893e-119,"1"
"Jpt1",6.15423540852953e-123,-0.640098231503842,0.075,0.462,9.87447071298563e-119,"1"
"Ptbp3",7.63743823022951e-123,-0.803073159799941,0.325,0.691,1.22542696404032e-118,"1"
"Arhgap17",9.05839531546741e-123,-0.525742477850492,0.007,0.319,1.45341952836675e-118,"1"
"Dhrs4",1.01696089323437e-122,0.728948237748668,0.44,0.162,1.63171375319455e-118,"1"
"Cps1",1.07628580311729e-122,1.126152567799,0.59,0.293,1.72690057110169e-118,"1"
"Strn3",1.4673229942023e-122,-0.581551294191311,0.06,0.433,2.35431974419759e-118,"1"
"S100a11",1.65193282984638e-122,-1.01515717525718,0.077,0.464,2.65052622548851e-118,"1"
"Zbtb4",1.86071050839072e-122,-0.506396610564229,0.013,0.333,2.98551001071291e-118,"1"
"Abcg1",2.38144823365702e-122,-0.508409018170523,0.007,0.316,3.82103369090269e-118,"1"
"Eid1",2.43987633512319e-122,-0.641795308544616,0.058,0.432,3.91478157970516e-118,"1"
"Dlc1",3.14086050734628e-122,-1.20522442495352,0.132,0.478,5.0395106840371e-118,"1"
"Prrc2c",3.47745857168924e-122,-0.747441308409424,0.338,0.715,5.57958227827538e-118,"1"
"Selenbp1",3.86281498123329e-122,0.854519491972595,0.488,0.158,6.19788663738881e-118,"1"
"Fundc2",4.94272373996359e-122,-0.535291314368832,0.034,0.38,7.93060024077158e-118,"1"
"Plxnc1",5.01912862433699e-122,-1.39982122951214,0.118,0.451,8.05319187774869e-118,"1"
"Vsir",5.04695765670931e-122,-0.549141801554247,0.006,0.313,8.09784356019009e-118,"1"
"Ralb",6.65880506127007e-122,-0.610826603982252,0.03,0.376,1.06840527208078e-117,"1"
"Nfkbiz",6.76980253925719e-122,-0.636039664375738,0.007,0.317,1.08621481742382e-117,"1"
"Lims1",7.58118073491018e-122,-0.591491400115694,0.04,0.396,1.21640044891634e-117,"1"
"Snx5",7.74925316942175e-122,-0.755518979194726,0.096,0.493,1.24336767103372e-117,"1"
"Agt",1.33518755826348e-121,0.917954081817488,0.445,0.121,2.14230843723376e-117,"1"
"Spag9",1.77958013074252e-121,-0.756118253390158,0.145,0.556,2.85533631977637e-117,"1"
"Btg2",1.90195644220764e-121,-0.922983567085512,0.071,0.451,3.05168911152216e-117,"1"
"Arglu1",2.34556332081747e-121,-0.632068420535274,0.158,0.576,3.76345634825163e-117,"1"
"Ets2",2.373307544881e-121,-0.913694445038364,0.042,0.4,3.80797195576156e-117,"1"
"Fam124a",2.72561953584981e-121,-0.947172564800716,0.021,0.353,4.37325654527103e-117,"1"
"Dab2",2.8665849089102e-121,-1.2949452531334,0.175,0.493,4.59943548634641e-117,"1"
"Atrx",3.022597479382e-121,-0.842401849990254,0.454,0.759,4.84975765566842e-117,"1"
"Dpysl2",3.02430077309632e-121,-0.507890902974012,0.008,0.318,4.85249059043305e-117,"1"
"Tpp1",3.85216505702055e-121,-0.71368264075021,0.068,0.447,6.18079883398947e-117,"1"
"Tnrc6b",5.64603037028743e-121,-0.568976474601218,0.072,0.447,9.05905572912618e-117,"1"
"Tnfaip1",5.71387579856977e-121,-0.891278564098703,0.049,0.41,9.1679137188052e-117,"1"
"Rac2",6.96000846122093e-121,-1.16242141260782,0.009,0.322,1.1167333576029e-116,"1"
"Gcsh",7.60299015041674e-121,0.662885650398079,0.394,0.096,1.21989976963437e-116,"1"
"Atf7ip",1.57199966614097e-120,-0.487310094661506,0.022,0.348,2.52227346432318e-116,"1"
"Nudt7",2.09449918682802e-120,0.768513071926471,0.412,0.105,3.36062394526555e-116,"1"
"Podxl",2.80735385311693e-120,-0.719220508673098,0.003,0.3,4.50439925732611e-116,"1"
"Myh9",5.40159469943259e-120,-0.794184917159639,0.346,0.708,8.66685869523958e-116,"1"
"Irf8",1.04287201186961e-119,-0.900841092273458,0.014,0.333,1.6732881430448e-115,"1"
"Btbd7",1.23924755759327e-119,-0.524666185560191,0.028,0.366,1.98837270615841e-115,"1"
"Cd36",2.27040179692291e-119,-1.28213185328301,0.038,0.381,3.64285968316281e-115,"1"
"Gatad2b",3.48789612836082e-119,-0.543835447230086,0.04,0.391,5.59632933795494e-115,"1"
"Ndufa12",3.87341036845011e-119,0.470512730185916,0.429,0.391,6.21488693617821e-115,"1"
"Fchsd2",3.8918919507578e-119,-0.666235916373463,0.032,0.376,6.24454063499089e-115,"1"
"Numa1",3.94198359093598e-119,-0.499718386823059,0.028,0.361,6.32491267165679e-115,"1"
"Rnf213",4.10473297393256e-119,-0.649658531430018,0.031,0.374,6.58604405667479e-115,"1"
"Flna",4.70175576970944e-119,-0.607815421969225,0.01,0.319,7.5439671324988e-115,"1"
"Adam10",4.86665234899672e-119,-0.540888449866788,0.027,0.362,7.80854369396523e-115,"1"
"Itih3",5.21180966213293e-119,0.8798500217588,0.488,0.137,8.36234860289229e-115,"1"
"Add1",5.31803700169885e-119,-0.511137418994688,0.034,0.376,8.5327903692258e-115,"1"
"Nptn",5.35803284423811e-119,-0.565526584321703,0.063,0.43,8.59696369858005e-115,"1"
"Pros1",7.82762409739151e-119,-0.677640362490069,0.041,0.393,1.25594228642647e-114,"1"
"Idi1",9.72714183791103e-119,0.796314997252892,0.418,0.12,1.56071990789282e-114,"1"
"Setd5",1.20711049905424e-118,-0.537015232305436,0.031,0.372,1.93680879573253e-114,"1"
"Bbox1",1.40069857797077e-118,0.576430304600935,0.321,0.039,2.2474208683541e-114,"1"
"Bod1l",2.86063126741354e-118,-0.561990030877298,0.071,0.44,4.58988286856502e-114,"1"
"Glrx5",2.96092558001029e-118,0.624459258569173,0.453,0.266,4.75080509312651e-114,"1"
"Ago3",2.9625212836871e-118,-0.580959030991823,0.009,0.316,4.75336539967596e-114,"1"
"Rps19",3.07273454266733e-118,-0.96301746820618,0.973,0.974,4.93020257370973e-114,"1"
"Iah1",3.21572783226394e-118,0.664172614239807,0.454,0.233,5.15963530686749e-114,"1"
"Hsd17b13",3.38410844991139e-118,0.760023047438822,0.373,0.067,5.42980200788282e-114,"1"
"Ssbp4",3.42373185845396e-118,-0.472990972615899,0.013,0.322,5.49337776688938e-114,"1"
"Clec1b",3.45665333413052e-118,-0.863964955342096,0.019,0.343,5.54620027461242e-114,"1"
"Serpina3m",7.03732306493971e-118,0.673155753213367,0.371,0.072,1.12913848576958e-113,"1"
"Ifngr1",7.78150840064054e-118,-0.704433523975674,0.03,0.369,1.24854302288277e-113,"1"
"Nr2f2",8.3498201341397e-118,-1.08528171484607,0.303,0.556,1.33972864052272e-113,"1"
"Slk",9.58507417250086e-118,-0.668731886944864,0.067,0.437,1.53792515097776e-113,"1"
"Timp3",1.10233669522336e-117,-1.42890668637816,0.285,0.524,1.76869922748588e-113,"1"
"Lyn",2.07187807301455e-117,-0.706665904179058,0.042,0.392,3.32432836815184e-113,"1"
"Zfp503",2.33025314592027e-117,-0.690229120897893,0.007,0.307,3.73889117262908e-113,"1"
"Ly6e",2.52937780741555e-117,-1.06917460733684,0.827,0.89,4.05838669199825e-113,"1"
"Cyp2f2",2.75922836921386e-117,1.12820783969279,0.426,0.147,4.42718191840365e-113,"1"
"Acads",2.9564488951496e-117,0.684245334188653,0.44,0.184,4.74362225226753e-113,"1"
"Robo4",3.58318722099581e-117,-0.757463005807525,0.013,0.325,5.74922389608777e-113,"1"
"Grk2",4.19263722942938e-117,-0.57709919554949,0.029,0.365,6.72708643461944e-113,"1"
"Plekho2",4.70906187157217e-117,-0.495330246202633,0.008,0.309,7.55568977293755e-113,"1"
"Vezf1",6.73342170972676e-117,-0.50651184099892,0.026,0.354,1.08037751332566e-112,"1"
"Pim1",7.51628782529669e-117,-0.752354528719828,0.046,0.399,1.20598838156885e-112,"1"
"Tecpr1",8.34458936393212e-117,-0.510305116887679,0.016,0.33,1.33888936344291e-112,"1"
"Atp5l",1.01133709333717e-116,0.752717215557406,0.972,0.902,1.62269036625949e-112,"1"
"Ptprc",1.03322502522596e-116,-1.22196942605455,0.011,0.32,1.65780955297505e-112,"1"
"Rsu1",1.29938141071465e-116,-0.569074392362446,0.068,0.436,2.08485747349166e-112,"1"
"Pkn1",1.63813835857091e-116,-0.485902599169072,0.032,0.359,2.62839299632702e-112,"1"
"Cmtm7",1.92005300686503e-116,-0.537016164661737,0.015,0.329,3.08072504951495e-112,"1"
"Ap1b1",2.30248917298553e-116,-0.750359748780251,0.039,0.384,3.69434387805528e-112,"1"
"Lmo2",2.72877160290102e-116,-0.508575440904218,0.016,0.326,4.37831403685469e-112,"1"
"Snrk",2.86185206631899e-116,-1.22543319636716,0.331,0.554,4.59184164040882e-112,"1"
"Pear1",3.34730727706813e-116,-0.471187235129377,0.003,0.291,5.37075452605582e-112,"1"
"Rps15a",3.71815992477136e-116,-1.09272903429553,0.972,0.969,5.96578759929565e-112,"1"
"Ppp1r18",4.35800903350085e-116,-0.502487043498467,0.006,0.303,6.99242549425212e-112,"1"
"Fnbp1",5.5909161442047e-116,-0.504852525409451,0.02,0.34,8.97062495337645e-112,"1"
"Ppp1r16b",5.86083888558344e-116,-0.495385496953171,0.003,0.29,9.40371599191864e-112,"1"
"Ptma",5.86139104043107e-116,-0.718823807078371,0.961,0.975,9.40460192437166e-112,"1"
"Rhoc",5.90807740157518e-116,-0.637976984791611,0.059,0.421,9.47951019082737e-112,"1"
"Ddah2",6.09540947516988e-116,-0.533824346364724,0.007,0.302,9.78008450291007e-112,"1"
"Gnaq",8.24082519888015e-116,-0.566340152764789,0.033,0.371,1.32224040316032e-111,"1"
"Mbnl1",1.00912839059571e-115,-0.877208490319882,0.475,0.776,1.61914650271082e-111,"1"
"Ppp1r9b",1.18423863252234e-115,-0.455248771663577,0.006,0.299,1.9001108858821e-111,"1"
"Ndufb4",1.22321932051799e-115,0.550168462732365,0.601,0.534,1.96265539977111e-111,"1"
"Tagln2",1.33077491016553e-115,-0.880106080769754,0.343,0.677,2.1352283433606e-111,"1"
"Rpl34",1.42589388449234e-115,-0.852965529201936,0.984,0.975,2.28784673766795e-111,"1"
"Acin1",1.68686158963199e-115,-0.52514533735209,0.098,0.472,2.70656942056454e-111,"1"
"Hsd17b6",1.69607742353876e-115,0.895376060921406,0.412,0.111,2.72135622606794e-111,"1"
"Bace2",1.77203114488927e-115,-0.613115209733417,0.015,0.326,2.84322397197483e-111,"1"
"Hcls1",1.78847124000397e-115,-0.567081478290958,0.007,0.305,2.86960210458637e-111,"1"
"Khdrbs1",1.86291822973452e-115,-0.484285698253885,0.059,0.408,2.98905229960904e-111,"1"
"Hint1",2.00264182430876e-115,0.71910530308737,0.932,0.799,3.2132388071034e-111,"1"
"Spp2",2.30099333676739e-115,0.601753302245822,0.325,0.052,3.69194380884328e-111,"1"
"Wdr1",2.45396579857858e-115,-0.54189236280479,0.053,0.407,3.93738812381934e-111,"1"
"Map4",2.57965466971261e-115,-0.573273792506134,0.043,0.389,4.13905591755388e-111,"1"
