"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster"
"WDFY4",0,0.277863064669453,0.241,0.033,0,"2"
"CD24",0,0.267776158136473,0.508,0.101,0,"2"
"XIST",0,0.261627126355148,0.656,0.213,0,"2"
"SHISA8",0,0.26148118328959,0.175,0.008,0,"2"
"PLD4",0,0.256346888277691,0.198,0.014,0,"2"
"IGLC2",0,-0.39108132100055,0.495,0.134,0,"2"
"CD247",0,-0.54332472319941,0.03,0.296,0,"2"
"CD96",0,-0.57857846766686,0.027,0.312,0,"2"
"GIMAP4",0,-0.621322053620139,0.015,0.309,0,"2"
"SLFN5",0,-0.704100352578529,0.045,0.352,0,"2"
"CD7",0,-0.708350918376573,0.057,0.351,0,"2"
"RORA",0,-0.753400426958008,0.061,0.368,0,"2"
"BCL11B",0,-0.769876921585301,0.027,0.354,0,"2"
"MBNL1",0,-0.778582541855751,0.556,0.783,0,"2"
"DDX3Y",0,-0.782060561554059,0.01,0.32,0,"2"
"GIMAP7",0,-0.808346214334677,0.025,0.362,0,"2"
"FYN",0,-0.825639397478116,0.134,0.464,0,"2"
"RSRP1",0,-0.903327817486444,0.569,0.782,0,"2"
"RPS4Y1",0,-0.915711076521979,0.012,0.378,0,"2"
"IGKC",0,-0.920267188669122,0.737,0.325,0,"2"
"YME1L1",0,-0.923811929543765,0.331,0.612,0,"2"
"HCST",0,-0.978016716130043,0.193,0.541,0,"2"
"AAK1",0,-1.01148947067143,0.057,0.525,0,"2"
"CD3G",0,-1.01464757126058,0.061,0.472,0,"2"
"LCP2",0,-1.01939101746903,0.019,0.36,0,"2"
"PTPRC",0,-1.02631232855254,0.877,0.906,0,"2"
"FUS",0,-1.04895756789395,0.705,0.873,0,"2"
"TRAC",0,-1.05423210279385,0.116,0.517,0,"2"
"HEXIM1",0,-1.06504062393143,0.222,0.527,0,"2"
"PPP1R10",0,-1.06555721914351,0.34,0.662,0,"2"
"GZMA",0,-1.08293417432169,0.017,0.281,0,"2"
"S100A10",0,-1.09623259868755,0.238,0.579,0,"2"
"CD3E",0,-1.09731451335864,0.075,0.549,0,"2"
"RNF213",0,-1.10846959855881,0.324,0.698,0,"2"
"TRBC1",0,-1.1167197334676,0.047,0.348,0,"2"
"VMP1",0,-1.14194577774206,0.195,0.56,0,"2"
"MT-ND2",0,-1.14272162667871,0.998,0.993,0,"2"
"ANXA1",0,-1.15102773547587,0.068,0.44,0,"2"
"SLC38A2",0,-1.15808175671285,0.282,0.691,0,"2"
"SYNE2",0,-1.17444198613955,0.111,0.539,0,"2"
"ZFP36L1",0,-1.23057935468109,0.589,0.796,0,"2"
"VIM",0,-1.24737614377482,0.602,0.864,0,"2"
"CD3D",0,-1.25758288716915,0.085,0.577,0,"2"
"BRD2",0,-1.27581802278068,0.384,0.752,0,"2"
"IER2",0,-1.28829398030834,0.596,0.832,0,"2"
"INTS6",0,-1.42677563509285,0.329,0.663,0,"2"
"IER3",0,-1.45257753270839,0.015,0.33,0,"2"
"S100A11",0,-1.47103803804316,0.122,0.497,0,"2"
"CD2",0,-1.53717117366434,0.066,0.619,0,"2"
"IL7R",0,-1.60258376141672,0.132,0.601,0,"2"
"EGR1",0,-1.60957493631285,0.092,0.52,0,"2"
"S100A4",0,-1.65082763302564,0.197,0.654,0,"2"
"FYB1",0,-1.65806133150413,0.071,0.717,0,"2"
"TNFAIP3",0,-1.78867662264257,0.269,0.694,0,"2"
"ID2",0,-2.02914346494957,0.053,0.624,0,"2"
"IL32",0,-2.03486158247601,0.084,0.785,0,"2"
"S100A6",0,-2.07644545055286,0.282,0.762,0,"2"
"CCL5",0,-2.31366396973079,0.052,0.495,0,"2"
"NEAT1",0,-3.19091622821346,0.499,0.915,0,"2"
"MT-CO2",4.94065645841247e-324,0.448415518780177,1,0.997,1.14460188172042e-319,"2"
"GGA2",9.88131291682493e-324,0.381153976400037,0.457,0.155,2.28920376344083e-319,"2"
"HNRNPH1",8.89318162514244e-323,-0.827401333897104,0.6,0.793,2.06028338709675e-318,"2"
"BCAS4",1.53160350210786e-322,0.338619415080866,0.376,0.105,3.54826583333329e-318,"2"
"HSPH1",1.97626258336499e-322,0.602079399866159,0.938,0.731,4.57840752688166e-318,"2"
"BANF1",1.1906982064774e-321,0.412300137555336,0.539,0.212,2.7584905349462e-317,"2"
"HSPD1",3.10767291234144e-320,0.66859125532936,0.941,0.772,7.19954583602142e-316,"2"
"IRF1",7.93353321794269e-318,-0.893547976317157,0.514,0.771,1.83796164060078e-313,"2"
"ANAPC16",9.63712981514296e-316,0.408372578570669,0.799,0.458,2.23263386427417e-311,"2"
"RPS28",1.49807751665504e-315,0.452762845054808,1,0.995,3.47059618283473e-311,"2"
"PARP1",4.70079731155658e-314,0.382227820191111,0.578,0.249,1.08903371316831e-309,"2"
"UBE2E2",1.07350140499721e-313,0.260793992949169,0.223,0.032,2.48698070495705e-309,"2"
"NKG7",2.0303853269165e-313,-1.28113019713973,0.019,0.264,4.70379368686745e-309,"2"
"SYNGR2",4.42434369684784e-312,0.39537053718974,0.508,0.196,1.02498770424874e-307,"2"
"PRKCH",4.62253836090671e-312,-0.487159778228572,0.031,0.289,1.07090346207126e-307,"2"
"STX7",2.13794752076789e-311,0.373132386115935,0.429,0.142,4.95298302136298e-307,"2"
"FCHSD2",2.44030906844682e-311,0.368586654099705,0.395,0.118,5.65346401887074e-307,"2"
"CACYBP",3.26152412013862e-311,0.504502247698764,0.76,0.419,7.55597292912514e-307,"2"
"COX4I1",4.13803296865167e-309,0.44949233119515,0.965,0.814,9.58658097847533e-305,"2"
"RIPK2",9.18203373074946e-309,0.411188668358244,0.382,0.11,2.12720175440273e-304,"2"
"SNN",5.05098543957772e-307,0.317739180165768,0.296,0.066,1.17016179678697e-302,"2"
"POMP",3.14309167998228e-306,0.371074009166851,0.715,0.377,7.28160049501495e-302,"2"
"SKAP2",9.07438022604722e-306,0.296387711781311,0.489,0.201,2.10226166696836e-301,"2"
"STRBP",2.47692829209503e-304,0.37038323703717,0.413,0.132,5.73829977429656e-300,"2"
"CST7",4.75796319176754e-304,-0.712558233037189,0.026,0.277,1.10227733263679e-299,"2"
"ATP5PO",7.53014373594288e-303,0.421156851317825,0.643,0.308,1.74450839930589e-298,"2"
"RSL24D1",1.01820709896247e-302,0.514563663361382,0.713,0.383,2.35888038616636e-298,"2"
"CD81",1.29105608133731e-302,0.298762705765441,0.749,0.42,2.99098962363415e-298,"2"
"TNFAIP8",5.92959014735647e-302,0.462318233032343,0.71,0.372,1.37370814943807e-297,"2"
"RPL36",4.16020958986458e-299,0.426276455373262,1,0.994,9.63795755683928e-295,"2"
"MRPL18",5.54916112300624e-299,0.480452886187865,0.648,0.314,1.28557415736686e-294,"2"
"GPRIN3",8.00402037425794e-298,-0.539806644333369,0.03,0.278,1.85429140010434e-293,"2"
"QRSL1",2.41339131335718e-297,0.313788331147785,0.295,0.065,5.59110365565457e-293,"2"
"RCN2",3.59739306701712e-296,0.402668530588427,0.473,0.174,8.33408051835857e-292,"2"
"SARAF",2.74507606537826e-295,0.502824247222069,0.947,0.751,6.35951772066182e-291,"2"
"RAN",5.15062661415469e-295,0.387843756408212,0.803,0.475,1.19324566770122e-290,"2"
"LAT",2.64446471466912e-294,-0.416100641718153,0.018,0.252,6.12643140447396e-290,"2"
"ITM2B",1.20582828937596e-292,-0.939254242398551,0.66,0.831,2.79354239799729e-288,"2"
"SH3BGRL",5.94248078144614e-292,0.329610481235176,0.678,0.352,1.37669452263763e-287,"2"
"CTSS",6.52597073164e-292,-0.348910625629113,0.661,0.406,1.51187163939904e-287,"2"
"RPL7",7.05338464338516e-292,0.408058572781789,1,0.976,1.63405762033304e-287,"2"
"APOL6",7.63041816998059e-292,-0.599291378858207,0.064,0.327,1.7677389774394e-287,"2"
"IQGAP2",1.10775494821096e-290,-0.480124776277318,0.036,0.289,2.56633588852034e-286,"2"
"MT-CO3",3.02196159981929e-290,0.416893949062969,1,0.997,7.00097843830135e-286,"2"
"BCL2A1",1.52457330467889e-287,-0.480817152445607,0.422,0.212,3.53197897494959e-283,"2"
"RGS19",4.69060668165297e-287,0.353570083792181,0.446,0.16,1.08667284993854e-282,"2"
"IFNGR2",6.83245714371066e-287,0.26650411415384,0.328,0.097,1.58287534648345e-282,"2"
"RAMMET",5.11285236852248e-286,0.312049018473906,0.363,0.108,1.1844945082156e-281,"2"
"CYTOR",1.09913419983676e-285,-0.689723520008158,0.046,0.298,2.54636420076181e-281,"2"
"CDK14",1.53658884166217e-284,0.257564858149987,0.221,0.036,3.55981536947875e-280,"2"
"TRAPPC2B",4.07776322600424e-284,0.322397273570678,0.322,0.083,9.44695406568401e-280,"2"
"CHI3L2",2.33123344859133e-283,0.3137354095162,0.262,0.053,5.40076853035153e-279,"2"
"FADS3",5.5091801905395e-283,0.309657585765587,0.301,0.074,1.27631177474229e-278,"2"
"EIF1",3.67338786082236e-281,0.416403037172229,1,0.995,8.51013765716716e-277,"2"
"RPA2",1.45752228791314e-280,0.341954414296902,0.413,0.139,3.37664188440837e-276,"2"
"NR1H2",4.38720788068171e-280,0.342745381448747,0.413,0.139,1.01638444971753e-275,"2"
"RASL11A",4.59516801155184e-280,0.307063497575054,0.2,0.028,1.06456257323621e-275,"2"
"ORAI1",8.03491404622345e-280,0.410256114208293,0.441,0.159,1.86144853708859e-275,"2"
"SEL1L3",2.66314659526334e-279,0.361255227353297,0.415,0.142,6.16971171724658e-275,"2"
"SP110",4.52886224455283e-279,0.37190308751508,0.66,0.338,1.04920151619556e-274,"2"
"GPSM3",5.42077977330373e-278,0.348533170578877,0.741,0.419,1.25583205008128e-273,"2"
"RPL17",5.48106942624865e-277,0.317245773927591,0.797,0.483,1.26979935397902e-272,"2"
"IL2RB",2.37704146970314e-276,-0.498529544384888,0.007,0.211,5.50689197286126e-272,"2"
"MAP3K8",5.39236788460831e-276,0.318923695922168,0.425,0.158,1.24924986782721e-271,"2"
"YBX1",1.54514903584054e-275,0.448004855518802,0.956,0.789,3.57964677133177e-271,"2"
"HNRNPA2B1",3.78502087892758e-275,-0.739299000755625,0.932,0.964,8.76875787021153e-271,"2"
"EIF3D",6.17974757663431e-275,0.391327064330578,0.662,0.34,1.43166212107887e-270,"2"
"RAB11FIP1",7.57686821910537e-275,0.279561559271322,0.609,0.311,1.75533306032014e-270,"2"
"CCR6",2.87663230611102e-274,0.327516671664748,0.327,0.092,6.66429406356741e-270,"2"
"TRMT112",5.74071738143626e-274,0.360050054185473,0.735,0.413,1.32995199575734e-269,"2"
"LDLRAD4",7.34382285832904e-274,0.406749032139271,0.461,0.176,1.70134344158909e-269,"2"
"FAM129A",4.02996135516942e-273,-0.573958183164543,0.017,0.235,9.33621147152099e-269,"2"
"LAPTM4A",1.0361152221844e-272,0.353995188506761,0.522,0.224,2.40036813523459e-268,"2"
"FAM3C",1.19502873823285e-272,0.411248772007998,0.407,0.138,2.76852307786405e-268,"2"
"GLO1",4.97515673350875e-272,0.366103503026798,0.41,0.14,1.15259456045197e-267,"2"
"P2RY10",1.61010035739375e-271,0.409905431013813,0.461,0.175,3.7301194979741e-267,"2"
"TCEA1",1.76778764840755e-271,0.415942339674939,0.668,0.348,4.09543364506578e-267,"2"
"SDE2",2.34667582718898e-271,0.358057747941527,0.389,0.127,5.43654388884872e-267,"2"
"RNASEH2C",3.92444252847066e-271,0.354862341990746,0.45,0.168,9.09175600570798e-267,"2"
"HSPE1",1.77231344949096e-270,0.545894322933045,0.962,0.843,4.10591856843571e-266,"2"
"UBE2B",4.59306863696614e-270,0.355831690214078,0.795,0.481,1.06407621112594e-265,"2"
"CIRBP",5.32777760651837e-270,0.413802116999879,0.89,0.616,1.23428623810211e-265,"2"
"MAF",2.2714848352013e-269,-0.592782102306902,0.02,0.241,5.26234891771084e-265,"2"
"SAMD3",3.01163662521551e-266,-0.433398657381997,0.004,0.196,6.97705856963677e-262,"2"
"PHB2",6.56485117258401e-266,0.347063327056227,0.548,0.246,1.52087907115254e-261,"2"
"CCND2",7.82424027024749e-266,-0.661879427033002,0.142,0.404,1.81264174340824e-261,"2"
"ISCA1",1.20572291875552e-265,0.372852509083506,0.455,0.174,2.79329828588091e-261,"2"
"RSL1D1",1.43341514839336e-264,0.369478471060888,0.646,0.331,3.32079287428291e-260,"2"
"RGS2",5.0784867119465e-263,0.367370555286082,0.792,0.482,1.17653301655665e-258,"2"
"ATXN1",5.54512436644482e-263,-0.500978159810756,0.048,0.287,1.28463896197427e-258,"2"
"ODC1",2.44849324150201e-262,0.411992352802192,0.602,0.292,5.6724242925877e-258,"2"
"CD53",3.0353114637349e-261,0.279985819339586,0.83,0.532,7.03190606803464e-257,"2"
"PRKCB",5.32601730430051e-261,0.305806861557134,0.545,0.256,1.2338784288873e-256,"2"
"PPP2R5C",8.45327029348055e-261,-0.73587649345204,0.486,0.658,1.95836912889064e-256,"2"
"KLHL5",3.36894473194623e-260,0.330334668971463,0.297,0.076,7.80483426049982e-256,"2"
"DCK",6.08446989361868e-260,0.332831057034008,0.406,0.142,1.40958914025464e-255,"2"
"GZMM",2.24422660915438e-259,-0.444119503319893,0.025,0.245,5.19919978542795e-255,"2"
"CCT3",2.79347235557363e-258,0.348212356527501,0.644,0.335,6.47163740615743e-254,"2"
"DEDD2",2.76104458817484e-257,0.365630612095114,0.579,0.278,6.39651199742466e-253,"2"
"MED30",3.5846459030126e-257,0.341792318667316,0.406,0.143,8.30454916350928e-253,"2"
"CCNH",4.86837185166617e-257,0.338645665746138,0.651,0.345,1.1278557068755e-252,"2"
"CXCL8",2.47602629132e-256,-3.55716639023437,0.004,0.19,5.73621010910105e-252,"2"
"UBE2D2",3.40150204841191e-256,0.348293444460237,0.704,0.392,7.88025979555587e-252,"2"
"KLRB1",3.8174550670898e-256,-1.05238900179118,0.019,0.228,8.84389815392694e-252,"2"
"SP140",4.105681009143e-256,0.332533333212334,0.454,0.18,9.51163119388159e-252,"2"
"EIF3L",2.41772994123163e-255,0.352845033272421,0.685,0.374,5.60115495485131e-251,"2"
"PXK",3.28503101209293e-255,0.290955556348686,0.322,0.095,7.61043134571569e-251,"2"
"EPB41L4A-AS1",5.00391471613192e-255,0.350056776583065,0.496,0.209,1.15925692228628e-250,"2"
"INPP4B",1.89273811434254e-254,-0.393912664645056,0.017,0.226,4.38490638949737e-250,"2"
"KCNQ1OT1",2.32426921001337e-254,-1.072319138776,0.105,0.35,5.38463447883797e-250,"2"
"SH2D1A",2.26722358543275e-253,-0.441786906911006,0.018,0.227,5.25247688037206e-249,"2"
"MTMR6",2.80571543845841e-253,0.35161022415511,0.389,0.133,6.50000095627659e-249,"2"
"MTRNR2L12",7.1713901751095e-253,0.387512856420931,0.999,0.958,1.66139596186762e-248,"2"
"EIF3G",2.42594120234445e-252,0.312967787458481,0.734,0.429,5.6201779834714e-248,"2"
"CNPY3",3.36155185856042e-252,0.313360733112862,0.443,0.175,7.78770719072691e-248,"2"
"EIF2AK3",7.85604088448027e-252,0.289001506843453,0.294,0.078,1.82000899170754e-247,"2"
"SNRPB",9.43009381494138e-252,0.329949767843239,0.71,0.402,2.18466983410747e-247,"2"
"PWP1",2.13289706215973e-251,0.338443272298937,0.386,0.132,4.94128262390544e-247,"2"
"TRA2B",2.50608100347086e-251,-0.723928453999336,0.536,0.703,5.80583786074093e-247,"2"
"METTL21A",3.7786992532032e-251,0.333827146076853,0.329,0.097,8.75411255989586e-247,"2"
"TAF1D",1.16382751628398e-250,0.429191009578598,0.852,0.576,2.69623920697509e-246,"2"
"PRDM4",1.17099049865898e-250,0.278247090530929,0.269,0.064,2.71283368824325e-246,"2"
"TRIR",3.55784584766908e-250,0.333180924520584,0.813,0.515,8.24246147529496e-246,"2"
"HLA-A",3.75113801767817e-250,-0.637728428800248,0.979,0.988,8.69026144555501e-246,"2"
"EEF2",7.77994812752437e-250,0.400195551773778,0.969,0.857,1.80238058270357e-245,"2"
"PYHIN1",3.61027876299924e-249,-0.487362656181153,0.029,0.243,8.36393281024033e-245,"2"
"ZCCHC10",2.91577065582604e-248,0.342054852919985,0.425,0.16,6.75496587835218e-244,"2"
"CEMIP2",3.75664323249529e-248,0.557032125624237,0.647,0.346,8.70301537672185e-244,"2"
"PAWR",9.5692913130642e-248,0.257723356275672,0.27,0.07,2.21691771849758e-243,"2"
"FAM118A",1.27467564974846e-247,-0.448536283582459,0.045,0.273,2.95304107777225e-243,"2"
"COX7C",8.7015259863221e-246,0.391148965496642,0.971,0.873,2.01588252525124e-241,"2"
"SAMHD1",4.13620726100494e-245,-0.513807438683292,0.056,0.292,9.58235136157014e-241,"2"
"AL121944.1",2.71390635593671e-244,0.301717662370266,0.463,0.198,6.28730685479857e-240,"2"
"PMAIP1",6.41159948283173e-244,0.272568189172744,0.614,0.328,1.48537525218763e-239,"2"
"ATP2B4",5.11213670071732e-243,-0.38370225417602,0.017,0.216,1.18432870945518e-238,"2"
"BTLA",6.39694331405368e-243,0.261293881988405,0.218,0.041,1.48197985756682e-238,"2"
"NGLY1",2.95720451354823e-242,0.373452891003494,0.435,0.169,6.85095569653719e-238,"2"
"RPL27A",5.16241623809701e-242,0.370201247197334,1,0.995,1.19597696987993e-237,"2"
"ITK",5.57607399343024e-242,-0.414408275786463,0.032,0.249,1.29180906205798e-237,"2"
"NEU1",8.4845611838382e-241,-0.799635601936541,0.151,0.379,1.9656182894598e-236,"2"
"SP100",9.3438290874218e-241,0.329108394071634,0.777,0.48,2.16468488468301e-236,"2"
"FXYD5",5.494141416518e-240,0.261131889809431,0.717,0.429,1.27282774196472e-235,"2"
"SLFN12L",3.92052406076571e-239,-0.383923019501041,0.007,0.189,9.08267809157593e-235,"2"
"CAMK4",5.92161398676661e-239,-0.40690095757165,0.023,0.227,1.37186031231422e-234,"2"
"CORO1A",6.31256655905222e-239,0.402288133971437,0.894,0.642,1.46243229473563e-234,"2"
"CCND3",2.36107770584251e-238,0.332990863434449,0.596,0.303,5.46990872112535e-234,"2"
"IL16",4.69606229881881e-238,0.391047167385929,0.5,0.221,1.08793675276735e-233,"2"
"EIF3E",5.06881305012885e-238,0.368983840755553,0.914,0.675,1.17429191932335e-233,"2"
"MICAL3",7.35479576540698e-238,0.264867824597415,0.261,0.064,1.70388553497184e-233,"2"
"IFITM3",8.16018733500867e-238,-0.937888652947343,0.016,0.204,1.89047059990146e-233,"2"
"ATP6V1G1",5.09023540042735e-237,0.304809075599578,0.783,0.49,1.179254835217e-232,"2"
"OXNAD1",6.91764563281974e-237,-0.397398092086821,0.032,0.243,1.60261096375535e-232,"2"
"RRAS2",1.00434056829227e-235,0.264286958366284,0.261,0.065,2.3267557945627e-231,"2"
"MARCKS",1.44317967000489e-235,-0.254590050808364,0.319,0.175,3.34341434150033e-231,"2"
"TOMM20",1.52677991667979e-235,0.322581701314765,0.744,0.448,3.53709103297207e-231,"2"
"PLPP5",3.91261149424443e-235,0.363514371717315,0.323,0.103,9.06434704871606e-231,"2"
"RPS24",1.04369678528378e-234,0.365750185898886,1,0.995,2.41793234246693e-230,"2"
"PRDM2",1.85149958809709e-234,0.255270047127999,0.675,0.389,4.28936909574452e-230,"2"
"DDX17",5.44491698230938e-234,-0.601159459929747,0.588,0.742,1.26142391729161e-229,"2"
"FKBP4",1.79387627594786e-233,0.379418006935845,0.448,0.182,4.15587316848842e-229,"2"
"PTP4A2",2.98435575325119e-232,-0.569408649057997,0.331,0.537,6.91385697355703e-228,"2"
"SPN",1.07582991646753e-229,-0.402716817207171,0.026,0.227,2.49237516748033e-225,"2"
"STRAP",1.13724780198648e-229,0.325265815003625,0.499,0.224,2.63466198286207e-225,"2"
"GZMK",5.75187431303991e-226,-0.963540009581944,0.029,0.232,1.33253672210196e-221,"2"
"SHISAL2A",9.35251241579322e-226,0.266384675859038,0.254,0.063,2.16669655136682e-221,"2"
"TYROBP",1.49503413806485e-225,-0.845218612899119,0.007,0.178,3.46354558765484e-221,"2"
"ANXA6",1.63820937089614e-224,0.332527474918212,0.503,0.23,3.79523964955509e-220,"2"
"TGIF1",4.63181822892105e-224,0.370204346200238,0.438,0.18,1.07305332909414e-219,"2"
"DDX5",6.6130251602023e-224,-0.590416177423865,0.981,0.985,1.53203953886407e-219,"2"
"CCNL1",2.20704956423216e-223,-0.653567768706287,0.635,0.762,5.11307172545665e-219,"2"
"TC2N",6.03375590127397e-222,-0.386502045027418,0.034,0.235,1.39784022964814e-217,"2"
"GRB2",1.12928737166964e-221,0.274513579923924,0.658,0.377,2.61622005394706e-217,"2"
"LINC00861",1.32919961515927e-221,-0.36732866783072,0.009,0.184,3.07935674843948e-217,"2"
"NOL7",9.17609977310026e-220,0.327799575332996,0.582,0.299,2.12582703443414e-215,"2"
"BAX",1.11431175001644e-219,0.431362227582682,0.538,0.265,2.58152603126309e-215,"2"
"KRT10",1.46352921197542e-219,0.316626939604051,0.578,0.297,3.39055812538345e-215,"2"
"NDUFB11",1.54425198215342e-219,0.306750994422332,0.651,0.365,3.57756856705482e-215,"2"
"HNRNPA0",2.01432856651578e-219,0.277789775306539,0.663,0.382,4.6665949900471e-215,"2"
"C6orf62",2.77882291284815e-219,-0.588277242126511,0.269,0.473,6.4376990421953e-215,"2"
"EIF3K",1.15356272749857e-218,0.340156201975584,0.84,0.571,2.67245877079593e-214,"2"
"ANKRD12",1.26660404700251e-218,-0.653466955585169,0.627,0.788,2.93434159569072e-214,"2"
"TMBIM4",1.77661373125848e-218,0.257854825657753,0.615,0.341,4.11588103120653e-214,"2"
"SON",3.1086987262383e-218,-0.529366770304012,0.778,0.872,7.20192233907627e-214,"2"
"ACTN1",3.47919626235533e-218,-0.42851522021011,0.007,0.175,8.0602539809986e-214,"2"
"LCP1",6.98631199051977e-217,-0.665031635661587,0.621,0.686,1.61851889884371e-212,"2"
"GDI2",7.73130098357369e-217,0.318728359417511,0.571,0.293,1.79111049886452e-212,"2"
"SNX29",1.4193617272333e-216,0.285393555623588,0.302,0.092,3.28823531348139e-212,"2"
"RNGTT",2.36566321487918e-215,0.399840652442339,0.309,0.105,5.48053196991059e-211,"2"
"DMXL1",3.24079728735254e-215,0.296006073700163,0.326,0.107,7.50795507560963e-211,"2"
"RBM8A",6.24100429329757e-215,0.295569754063448,0.833,0.562,1.44585346462825e-210,"2"
"TINF2",7.38628363095698e-215,0.287827264292089,0.33,0.11,1.7111803287838e-210,"2"
"IPCEF1",1.5033746108083e-213,-0.384616389463263,0.03,0.226,3.48286796085958e-209,"2"
"ATP5MC2",1.59645843346515e-213,0.35636173786403,0.888,0.65,3.69851525280871e-209,"2"
"UQCRFS1",5.9584216692286e-213,0.281530444449821,0.44,0.191,1.38038754811019e-208,"2"
"SRSF2",3.51073376244152e-212,-0.588300772825964,0.624,0.736,8.13331690744827e-208,"2"
"CCDC6",6.21670726352808e-212,0.28531829574463,0.358,0.131,1.44022457174155e-207,"2"
"TPT1",1.33911508517788e-211,0.305349103538167,1,1,3.1023279178316e-207,"2"
"AAED1",2.1630724951294e-211,0.319509660482981,0.296,0.092,5.01119004946628e-207,"2"
"SELENOK",2.33687218703547e-210,0.368964782905902,0.836,0.574,5.41383179570506e-206,"2"
"MAPK1IP1L",5.40582872231281e-210,0.322525440707869,0.504,0.238,1.25236834009821e-205,"2"
"MARCKSL1",1.96889355183279e-209,0.303450281120394,0.564,0.294,4.56133569153101e-205,"2"
"GBP5",2.25901190632477e-209,-0.645107659316076,0.079,0.291,5.23345288338259e-205,"2"
"GBP2",2.70866034997502e-209,-0.531326563964996,0.098,0.323,6.27515343278712e-205,"2"
"CTSD",4.22421127424816e-209,-0.784660674019696,0.081,0.302,9.7862302590507e-205,"2"
"MRFAP1",4.26324828997522e-209,0.296960576598391,0.573,0.302,9.87666731338558e-205,"2"
"C9orf72",5.68152215368488e-208,0.254261042112928,0.349,0.134,1.31623823734418e-203,"2"
"TSPYL1",8.48686139227059e-208,0.300160109329028,0.492,0.233,1.96615117874733e-203,"2"
"ADK",9.24038210393522e-208,0.327213474898501,0.31,0.103,2.14071932201867e-203,"2"
"ATP6V1F",1.36188864254441e-207,0.288907765560865,0.484,0.227,3.15508741818264e-203,"2"
"WEE1",2.61222478215069e-207,0.291738109623596,0.245,0.063,6.05174115280851e-203,"2"
"NUDC",2.98730948206968e-207,0.327511628961472,0.525,0.257,6.92069987711082e-203,"2"
"BCL7A",9.54491954369714e-207,0.257350186689345,0.191,0.037,2.21127151068832e-202,"2"
"EIF1B",2.2014744407896e-206,0.330433627456523,0.641,0.363,5.10015583697726e-202,"2"
"RPL31",2.28867977622762e-206,0.318466707755049,0.997,0.969,5.30218443758652e-202,"2"
"VAV3",2.91486200725005e-206,0.277402160812394,0.313,0.104,6.75286081219618e-202,"2"
"UBALD2",1.0864296623799e-205,0.326691760350386,0.572,0.299,2.51693159883552e-201,"2"
"CD48",2.20512915886222e-205,0.320840192162691,0.928,0.71,5.10862272233611e-201,"2"
"PRDX1",6.78122723558425e-205,0.358129667770894,0.691,0.412,1.5710069136678e-200,"2"
"HSPA1B",2.5041296923836e-204,-1.0562706746409,0.545,0.757,5.80131725834509e-200,"2"
"TAPT1",1.94612753411132e-203,0.288971757688506,0.276,0.082,4.50859365827571e-199,"2"
"HIGD2A",2.0550577342748e-203,0.318748041509747,0.599,0.325,4.76095225299443e-199,"2"
"VEGFB",2.97574826877274e-203,0.292252254725787,0.359,0.133,6.89391601426581e-199,"2"
"RNMT",3.06974995360054e-202,0.336825626337237,0.607,0.332,7.11168971750636e-198,"2"
"THEMIS",3.08161460836053e-202,-0.317299467225328,0.009,0.171,7.13917656318885e-198,"2"
"ITGB1",3.56917071833289e-202,-0.740470294911074,0.181,0.404,8.26869780316181e-198,"2"
"NUFIP2",6.01977154397143e-202,-0.587819987706236,0.389,0.544,1.39460047359186e-197,"2"
"PTPN1",7.1258660944739e-201,0.323687253969747,0.494,0.236,1.65084939810677e-196,"2"
"C7orf50",1.78696337918943e-200,0.304270228477169,0.357,0.133,4.13985806056815e-196,"2"
"DDT",2.32196221092426e-200,0.311684203326922,0.541,0.275,5.37928985404824e-196,"2"
"SS18L2",2.57399607356874e-200,0.303436194266541,0.438,0.192,5.96317670363669e-196,"2"
"HMGN1",5.34694940937529e-200,0.292639056884591,0.841,0.583,1.23872776966997e-195,"2"
"DNAJB4",1.55737776418429e-199,0.332801554491875,0.436,0.191,3.60797706628574e-195,"2"
"ATP6V0A1",3.07677971456242e-199,0.260516702571129,0.228,0.057,7.12797556472677e-195,"2"
"EVI2B",3.42985034577983e-199,0.254557610659782,0.667,0.398,7.94593429606814e-195,"2"
"CD8A",4.23013184431569e-199,-0.522929353159764,0.014,0.181,9.79994644372615e-195,"2"
"TRBC2",7.0394845040336e-199,-0.659489666497853,0.501,0.558,1.63083737504947e-194,"2"
"DYNC1H1",5.34356957492963e-198,-0.571801203834883,0.237,0.436,1.23794476342395e-193,"2"
"SLC25A3",5.92308136314038e-198,0.321826051183199,0.872,0.629,1.37220025939873e-193,"2"
"ZNF92",9.46091912968282e-198,0.296929669304586,0.359,0.136,2.19181113477362e-193,"2"
"CCDC107",3.06356035947345e-197,0.38111195626097,0.474,0.225,7.09735028479215e-193,"2"
"C1orf162",8.75465584026023e-197,0.308449792676735,0.347,0.128,2.02819111851309e-192,"2"
"PRNP",2.12727054367906e-196,0.28176240780465,0.398,0.166,4.92824766854127e-192,"2"
"NABP1",2.82762096132082e-196,-0.834093893228581,0.426,0.572,6.55074948109194e-192,"2"
"UFC1",2.84230974834243e-196,0.301493009155756,0.548,0.284,6.58477899398491e-192,"2"
"CD6",4.05331905718195e-196,-0.39719522178304,0.057,0.257,9.39032425977342e-192,"2"
"ZNF706",6.04578006909879e-196,0.305549804396668,0.575,0.308,1.40062586860812e-191,"2"
